0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.0,0.0009380707245303698,3.948917193708388e-09,-0.0013694306114977615,-0.0001548271870948349,-0.00013483281013725805,-4.9951097351050415e-05,-0.007283937165495509,0.001219632727307283,0.0005029613868822962,-3.3553031109102317e-07,-0.0013694306114977615,-0.0004344964141312607,-0.0014037479455087619,-0.0005417456190587441,-0.00728081183920715,0.0018340517511010604,0.0009002453296554214,3.5389239286411387e-09,-0.0013694306114977615,-0.001126206502643439,-0.0003568305379208308,-0.0011564324371618384,-0.006833918259034422,0.0013488596513575562,0.000609596963737226,-3.0727817528588593e-07,-0.0013694306114980816,-0.0017215586266276818,-0.0011649550828147076,-0.0017248142648216577,-0.006751797613648079,0.001465985533382199
1.0,0.0009380707245303698,3.948806355151052e-09,-0.0013694306114977615,-0.0001548271870948349,-0.00013483281013725805,-4.9951097351050415e-05,-0.00728396048412055,0.0012208106370559663,0.0005029613868822962,-3.355199918956263e-07,-0.0013694306114977615,-0.0004344964141312607,-0.0014037479455087619,-0.0005417456190587441,-0.0072808348125673805,0.0018349856050312954,0.0009002453296554214,3.5388299080730212e-09,-0.0013694306114977615,-0.001126206502643439,-0.0003568305379208308,-0.0011564324371618384,-0.006833939732039433,0.001349123868796476,0.000609596963737226,-3.0726872325765694e-07,-0.0013694306114980816,-0.0017215586266276818,-0.0011649550828147076,-0.0017248142648216577,-0.006751818531482061,0.0014661884970200722
2.0,0.0009380707245303698,1.9978070098652674e-09,-0.0013694306114977615,-0.0001548271870948349,-0.00013483281013725805,-4.9951097351050415e-05,-0.009719907290312106,0.001417831840360109,0.0005029613868822962,-1.649943030820768e-07,-0.0013694306114977615,-0.0004344964141312607,-0.0014037479455087619,-0.0005417456190587441,-0.009705049261174778,0.001992086499948466,0.0009002453296554214,1.819206852275784e-09,-0.0013694306114977615,-0.001126206502643439,-0.0003568305379208308,-0.0011564324371618384,-0.009083452154940939,0.001393423516241002,0.000609596963737226,-1.5108901659349334e-07,-0.0013694306114980816,-0.0017215586266280016,-0.0011649550828147076,-0.0017248142648216577,-0.008958995424863577,0.0015003297864963575
3.0,0.0009380707245303698,3.957584224309533e-09,-0.0013694306114977615,-0.0001623308647147193,-0.00013483281013725805,-5.8998300264314856e-05,-0.007283797522461926,0.001220052244914344,0.0005029613868822962,-3.363295667786471e-07,-0.0013694306114977615,-0.0004344976626462485,-0.0014037479455087619,-0.0005417706541848723,-0.007280671950736701,0.001834364870734542,0.0009002453296554214,3.546355397634262e-09,-0.0013694306114977615,-0.00113357241673068,-0.0003568305379208308,-0.0011629689973788016,-0.0068337792484780314,0.0013489117654618835,0.000609596963737226,-3.0801027917541366e-07,-0.0013694306114980816,-0.0017215586266280016,-0.0011649550828147076,-0.0017248142648216577,-0.0067516702469822545,0.0014660536075131539
4.0,0.0009380707245303698,3.948632248920093e-09,-0.0013694306114977615,-0.0001548271870948349,-0.00013483281013725805,-4.9951097351050415e-05,-0.007283978262466258,0.0012200989724002998,0.0005029613868822962,-3.3550370055358726e-07,-0.0013694306114977615,-0.0004344964141312607,-0.0014037479455087619,-0.0005417456190587441,-0.007280852504717915,0.0018344181066137558,0.0009002453296554214,3.5386799877122746e-09,-0.0013694306114977615,-0.001126206502643439,-0.0003568305379208308,-0.0011564324371618384,-0.00683395615013059,0.0013489638361228224,0.000609596963737226,-3.0725380137983755e-07,-0.0013694306114980816,-0.0017215586266276818,-0.0011649550828147076,-0.0017248142648216577,-0.00675183464038291,0.0014660651582129025
5.0,0.0009380707245303698,3.948806355151052e-09,-0.0013694306114977615,-0.0001548271870948349,-0.00013483281013725805,-4.9951097351050415e-05,-0.0072839604666678865,0.0012208117611585464,0.0005029613868822962,-3.355200252112542e-07,-0.0013694306114977615,-0.0004344964141312607,-0.0014037479455087619,-0.0005417456190587441,-0.007280834792720379,0.0018349864435418537,0.0009002453296554214,3.5388300682443468e-09,-0.0013694306114977615,-0.001126206502643439,-0.0003568305379208308,-0.0011564324371618384,-0.006833939688757787,0.0013491240074550567,0.000609596963737226,-3.072687540105448e-07,-0.0013694306114980816,-0.0017215586266276818,-0.0011649550828147076,-0.0017248142648216577,-0.0067518185134197006,0.0014661886793176386
6.0,0.0009380707245303698,1.9978073302079185e-09,-0.0013694306114977615,-0.0001548271870948349,-0.00013483281013725805,-4.9951097351050415e-05,-0.009719907290813894,0.0014178279950207036,0.0005029613868822962,-1.649943027617342e-07,-0.0013694306114977615,-0.0004344964141312607,-0.0014037479455087619,-0.0005417456190587441,-0.00970504926166289,0.0019920834337558164,0.0009002453296554214,1.819206852275784e-09,-0.0013694306114977615,-0.001126206502643439,-0.0003568305379208308,-0.0011564324371618384,-0.009083452155404749,0.001393422651699016,0.000609596963737226,-1.5108901659349334e-07,-0.0013694306114980816,-0.0017215586266280016,-0.0011649550828147076,-0.0017248142648216577,-0.00895899542530928,0.0015003291202001692
7.0,0.0009380707245303698,1.997807650550569e-09,-0.0013694306114977615,-0.0001548271870948349,-0.00013483281013725805,-4.9951097351050415e-05,-0.009719907290223012,0.0014178318464386553,0.0005029613868822962,-1.6499430244139158e-07,-0.0013694306114977615,-0.0004344964141312607,-0.0014037479455087619,-0.0005417456190587441,-0.009705049261073911,0.0019920865044813227,0.0009002453296554214,1.8192073327897602e-09,-0.0013694306114977615,-0.001126206502643439,-0.0003568305379208308,-0.0011564324371618384,-0.009083452154711739,0.0013934235169890835,0.000609596963737226,-1.5108901627315072e-07,-0.0013694306114980816,-0.0017215586266280016,-0.0011649550828147076,-0.0017248142648216577,-0.008958995424771571,0.001500329787480512
8.0,0.0009380707245303698,7.147754160673419e-09,-0.0013694306114977615,-0.0001629599007914622,-0.00013483281013725805,1.7795374330584784e-05,-0.006069741325512678,0.0011813676114188299,0.0005029613868822962,-6.344463013834857e-07,-0.0013694306114977615,-0.0004056255612395349,-0.0014037479455087619,-0.00047440843848773267,-0.006072491801888622,0.0018043413094353626,0.0008949481260524162,6.1720274426832825e-09,-0.0013694306114977615,-0.0013414990267023516,-0.00035488575365458876,-0.0013447443535450512,-0.00571270374008807,0.0013409898534891228,0.000609596963737226,-5.810989713103077e-07,-0.0013694306114980816,-0.0017216405248822962,-0.0011649550828147076,-0.0017307618508437172,-0.005651584368410137,0.0014595260318721638
9.0,0.002693492955949708,0.004328207941295413,0.004629310009945289,-0.0009548011279261399,0.0008321225744093276,-0.000731951637852471,0.0002588526298164202,0.0008962058785454388,0.000987687644120808,-0.07039685544645517,-0.0013694306114977615,-0.0003748514371708221,-4.553896502001802e-05,-0.00044111946919716773,9.408229211909337e-05,0.004893242142245772,0.002994163408782579,0.017383011925305055,0.011215950516279471,-0.005129672653404774,0.0008255565832594362,-0.004761348594751763,0.0008646868399806667,-0.0007302611994955166,0.001165103392531917,-0.06304982516266537,-0.0013694306114980816,-0.001778119803284026,4.0350700132940594e-05,-0.0017072341596063413,-3.5929197004274386e-05,0.004281302123207885
10.0,0.0008564751391947462,9.720459767604897e-10,-0.0013694306114977615,0.011036056599465566,-0.00030308701774979795,0.010667902232483576,-0.009748213456242029,0.0014303322592689792,0.0005029613868822962,-7.905567071415224e-08,-0.0013694306114977615,-0.00041837068689360156,-0.0014037479455087619,-0.0006413370193159865,-0.009733518579413505,0.00200909804329251,0.0009161370571653783,8.902435978489254e-10,-0.0013694306114977615,-0.0010205310427161953,-0.00033580560163484736,-0.0009499301274613155,-0.009109081118817475,0.0013948001396633296,0.000609596963737226,-7.239028872380558e-08,-0.0013694306114980816,-0.0017219148415152281,-0.0011649550828147076,-0.0017554128881267297,-0.00898491512467837,0.0015040285717605611
11.0,0.0008156790770350414,5.355246571370668e-10,-0.0013694306114977615,0.003979688237881351,-0.0003893007736562394,0.0031098561938890626,-0.009765777680020168,0.001426021619478788,0.0005029613868822962,-4.326106018675634e-08,-0.0013694306114977615,-0.00044943521076898406,-0.0014037479455087619,-0.0007250791074207302,-0.009750889610624989,0.0020030540896015417,0.000887002357116492,4.927012516188086e-10,-0.0013694306114977615,-0.0008657021356701291,-0.0003746998959025676,-0.0008291412158491089,-0.009125761255367926,0.0013951959453279204,0.000609596963737226,-3.9612736469053224e-08,-0.0013694306114980816,-0.0017205689573903207,-0.0011649550828147076,-0.0016846629706666325,-0.009000729651574526,0.0015027119836795752
12.0,0.0009380707245303698,1.8433579652326765e-09,-0.0013694306114977615,-3.6129621008792487e-06,-0.00013483281013725805,0.0002743954940138479,-0.009729417289500249,0.0014124456690500131,0.0005029613868822962,-1.5176849595858304e-07,-0.0013694306114977615,-0.000405398062322006,-0.0014037479455087619,-0.00047366660741738703,-0.009714551059249522,0.001988654700329343,0.0008790566319421827,1.6768284789139922e-09,-0.0013694306114977615,-0.0011817422644691722,-0.0003895252382090587,-0.0012323544434864877,-0.009092347517399766,0.0013929489638128776,0.000609596963737226,-1.3897674815822152e-07,-0.0013694306114980816,-0.001721650584253387,-0.0011649550828147076,-0.0017313231240243543,-0.008967645855960405,0.0014995821963601815
13.0,0.0019584051112333913,-2.8379561090908907e-05,0.0010270733297496463,0.019545708590626154,0.0005839152504012537,0.022467208930969488,-0.001073353019182029,5.5587013009686144e-05,0.0007471448915877,0.007567332044781001,-0.0013694306114977615,-0.0003564264111573021,-0.0004981322646998803,-0.00040689450555754194,-0.0011288207713175224,0.0015886355956673804,0.0015890474674106136,-8.732976636323718e-05,-0.0013694306114977615,-0.0008478039513159083,0.00039322672270920665,-0.0008314586660696468,-0.0011236208137692697,0.0012763127108751915,0.0008926222460198341,0.006926710450754224,-0.0013694306114980816,-0.0017191972607180923,-0.00036130368235273046,-0.0017002893408607504,-0.0011497127006210631,0.0014126199602558817
14.0,0.0009380707245303698,3.850884974545691e-09,-0.0013694306114977615,0.0005149998632325944,-0.00013483281013725805,-0.0002429569217316489,-0.005694072343690548,0.0011120036407192414,0.0005029613868822962,-3.2679359389755316e-07,-0.0013694306114977615,-0.00046292208313752345,-0.0014037479455087619,-0.0005631690406985245,-0.005698583824619664,0.0017479878213227072,0.0009373262994855961,3.4429346947639836e-09,-0.0013694306114977615,-0.0012788208586764823,-0.0003031096839025775,-0.0011840991187664013,-0.005365099926169501,0.0013223894596021534,0.000609596963737226,-2.99278596319336e-07,-0.0013694306114980816,-0.001721541159990371,-0.0011649550828147076,-0.001732722326934652,-0.0053111202678985765,0.0014472806904108515
15.0,0.0005872424453474135,2.189702186684349e-12,-0.0013694306114977615,-0.0026807556691877035,-0.0010158236758960855,-0.0026783772886859705,-0.011155362063468637,0.002414274598434185,0.00044161524363652764,-1.7565188375973845e-10,-0.0013694306114977615,-0.002664022444553167,-0.0017986278292311745,-0.002677928844033521,-0.011117259030201087,0.0024112721188089695,0.0006883723550401054,2.0245655504124485e-12,-0.0013694306114977615,-0.0011408835677107594,-0.0008611184471672145,-0.0011925497735659348,-0.010408165740993871,0.0016114935273659873,0.0005373563824369569,-1.6083571583867188e-10,-0.0013694306114980816,-0.0017480918092844565,-0.0015109650867639582,-0.0018732786150002,-0.010245557723124231,0.001596297015521519
16.0,0.0013869289532142505,2.6828757237821843e-07,-0.0013694306114977615,3.3269283067055624e-05,0.0003552158048983301,0.0005200535175472989,-0.004902594127145537,0.001071732684619462,0.000987687644120808,-1.3362891269385157e-05,-0.0013694306114977615,-0.00021314727237100936,-4.553896502001802e-05,0.0002379687508486917,-0.004906736517125221,0.0016172951806114064,0.0015228022003488466,7.376744696466761e-07,-0.0013694306114977615,-0.0008711163882105273,0.00034863863224189097,-0.0007961510219692686,-0.004632300196373266,0.0012981410963681314,0.001124632641397515,-1.2143983675325435e-05,-0.0013694306114980816,-0.00131043648573512,-1.0074291771488643e-05,-0.0013089250141000602,-0.004590072164730024,0.001418808465872795
17.0,0.0013869289532142505,2.6824929622952017e-07,-0.0013694306114977615,3.3297305320718235e-05,0.0003552158048983301,0.0005201512249461875,-0.004902953108235611,0.0010707348554957706,0.000987687644120808,-1.3360399628245344e-05,-0.0013694306114977615,-0.00021314727237100936,-4.553896502001802e-05,0.0002379687508486917,-0.004907094402933257,0.0016165043780324503,0.0015228022003488466,7.375384817194927e-07,-0.0013694306114977615,-0.0008711077926828221,0.00034863863224189097,-0.0007960181169498327,-0.004632624158107789,0.0012978610041128851,0.001124632641397515,-1.2141732863978545e-05,-0.0013694306114980816,-0.00131043648573512,-1.0074291771488643e-05,-0.0013089250141000602,-0.004590397990096862,0.001418636236786954
18.0,0.0013869289532142505,2.6880626408655706e-07,-0.0013694306114977615,3.079995812772514e-05,0.0003552158048983301,0.000517380769721723,-0.004902443135543733,0.0010708557559671549,0.000987687644120808,-1.3383676017540536e-05,-0.0013694306114977615,-0.00021314727237100936,-4.553896502001802e-05,0.0002379687508486917,-0.004906595027857251,0.0016167569229211776,0.0015228022003488466,7.397499225296358e-07,-0.0013694306114977615,-0.0008976556372022646,0.00034863863224189097,-0.0008221554522286089,-0.004632141396194169,0.001297819438081023,0.001124632641397515,-1.2162858910299273e-05,-0.0013694306114980816,-0.00131043648573512,-1.0074291771488643e-05,-0.0013089250141000602,-0.004589943228685289,0.0014186909815393708
19.0,0.0009380707245303698,3.536152003680591e-09,-0.0013694306114977615,-0.00023292704501131156,-0.00012184982454980162,-0.0001002736722379056,-0.005581622418488995,0.0011513298862398584,0.000601120642193871,-2.786862858205646e-07,-0.0013694306114977615,-0.00037011182966457246,-0.0009508685612211977,-0.0005645830371081323,-0.005582007570431578,0.0016694238013925844,0.001236657595781583,8.450501874987225e-09,-0.0013694306114977615,0.07747428510521898,8.861781443819853e-05,0.07151203505587053,-0.005254920903414486,0.0012819737395748576,0.0007700803183517964,-2.5509811603823655e-07,-0.0013694306114980816,-0.0014233773225145003,-0.0006478669965107305,0.005084215221880745,-0.00520483298243164,0.0014294140011197316
20.0,0.0013869289532142505,2.8884751922564634e-07,-0.0013694306114977615,-0.0007027442749289177,0.0003552158048983301,-0.0003962561834404056,-0.0048936643830504774,0.0010683310039601224,0.0007471448915877,-1.4580910604596856e-05,-0.0013694306114977615,-0.0003673251062188478,-0.0004981322646998803,-0.00043913531266914785,-0.0048983101738985,0.0016248410233140173,0.0016022968858506166,8.915714630248969e-07,-0.0013694306114977615,-0.0011977677054184534,0.0004024354577245956,-0.0011078410420619679,-0.004623602260635603,0.0012950757765926436,0.0008926222460198341,-1.3279554034107516e-05,-0.0013694306114980816,-0.001718849882700825,-0.00036130368235273046,-0.0016965571740376378,-0.004582395867952698,0.0014204331108588748
21.0,0.0009788702478371123,6.633971156863113e-09,-0.0013694306114977615,-0.0025675701099191657,-6.124518904782347e-05,-0.002546654948724677,-0.003120478031094256,0.001308030607557614,0.0006182991985421878,-5.721174444018167e-07,-0.0013694306114977615,-0.0015337053461971122,-0.0008927533213575317,-0.0023099127134438447,-0.00312997339803867,0.0017331117758123662,0.0010856597103025647,6.601732993580115e-09,-0.0013694306114977615,-0.0008740374322672476,-4.5717680897713906e-05,-0.0008721187047945345,-0.002987566032382861,0.0013600141383041365,0.0007334738999727387,-5.238788463515177e-07,-0.0013694306114980816,-0.0017487285230723389,-0.0007363527894433508,-0.0017849930123383447,-0.002972351075577147,0.0014452812861921987
22.0,0.0009380707245303698,4.462588717319795e-09,-0.0013694306114977615,-0.0005245841306446104,-0.00012184982454980162,-0.0005387139763558537,-0.005180693587567326,0.001236578666057632,0.000815867299953778,-3.4877909117888194e-07,-0.0013694306114977615,-0.001934751335058802,-0.0003699695199579386,-0.0019146849089499444,-0.005175323603092935,0.001561573705835896,0.0011042024590489524,5.281919186345409e-09,-0.0013694306114977615,-0.0013819276692043877,-2.0812478420262126e-05,-0.0012828595238672125,-0.0048890321667076795,0.0013347669510951367,0.0009708541401275551,-3.184840172825085e-07,-0.0013694306114980816,-0.0008448196919027954,-0.0002421460754316735,-0.0010703372122082392,-0.004834589069954403,0.001406411080672396
23.0,0.0013869289532142505,2.6824929622952017e-07,-0.0013694306114977615,3.3297305320718235e-05,0.0003552158048983301,0.0005201512249461875,-0.004902953108238485,0.0010707348554957706,0.000987687644120808,-1.3360399626643645e-05,-0.0013694306114977615,-0.00021314727237100936,-4.553896502001802e-05,0.0002379687508486917,-0.004907094402918891,0.0016165043780324503,0.0015228022003488466,7.375384820398355e-07,-0.0013694306114977615,-0.0008711077926828221,0.00034863863224189097,-0.0007960181169498327,-0.0046326241581196035,0.0012978610041128851,0.001124632641397515,-1.2141732862697185e-05,-0.0013694306114980816,-0.00131043648573512,-1.0074291771488643e-05,-0.0013089250141000602,-0.004590397990086643,0.0014186362367866333
24.0,0.0013869289532142505,8.847633822623981e-07,-0.0013694306114977615,3.3297305320718235e-05,0.0003552158048983301,0.0005201512249461875,-0.002462528501245053,0.0010045232124073246,0.000987687644120808,-3.833191309283887e-05,-0.0013694306114977615,-0.00021314727237100936,-4.553896502001802e-05,0.0002379687508486917,-0.0024783924573044606,0.0015637119821610228,0.0015228022003488466,2.776185082637322e-06,-0.0013694306114977615,-0.0008711077926828221,0.00034863863224189097,-0.0007960181169498327,-0.002378670635465465,0.0012829700935507694,0.001124632641397515,-3.473184663103029e-05,-0.0013694306114980816,-0.00131043648573512,-1.0074291771488643e-05,-0.0013089250141000602,-0.002378749995715227,0.0014071596851566027
25.0,0.0009380707245303698,1.626352728120897e-09,-0.0013694306114977615,-0.001092050370613865,-0.00012184982454980162,-0.0009624746369547883,-0.0058973893449262,0.0011954750652967796,0.000601120642193871,-1.3011134846375171e-07,-0.0013694306114977615,-0.0006689985965397139,-0.0009508685612211977,-0.0011222849245015295,-0.005896315451425642,0.0017066506912796287,0.001112149424327076,1.6383916854498307e-09,-0.0013694306114977615,-0.0009907067235527158,-1.0994195944055095e-05,-0.0009905706647733818,-0.005550311215570416,0.0013228231955051597,0.000746960367101102,-1.1912176158221948e-07,-0.0013694306114980816,-0.0017309200141746805,-0.0007135010468155823,-0.0015731216919435164,-0.005490896358438399,0.0014372822568795118
